env,demo_tag,arch,seed,n_params,noise_sigma,teacher_return,student_return,student_std,distill_efficiency,final_val_loss,train_time_s
ant_pomdp,teacher_200000_noise03,mlp,123,5576,0.3,215.5786895751953,960.5592614891032,3.6071562264368304,4.455724558776732,0.12540674209594727,4.417433977127075
ant_pomdp,teacher_200000_noise03,mlp,456,5576,0.3,215.5786895751953,963.9406346434444,2.9918085417670572,4.471409658083181,0.12540304958820342,4.4225380420684814
ant_pomdp,teacher_200000_noise03,framestack,42,11400,0.3,215.5786895751953,954.4115362066193,6.346172315884637,4.427207244312124,0.11273530274629592,4.712544918060303
ant_pomdp,teacher_200000_noise03,framestack,123,11400,0.3,215.5786895751953,952.4856005421528,5.820704244860417,4.41827345002911,0.11281644105911255,4.741379261016846
ant_pomdp,teacher_200000_noise03,framestack,456,11400,0.3,215.5786895751953,956.0170698406821,5.005684325971172,4.434654796930737,0.11288631707429886,4.773293495178223
ant_pomdp,teacher_500000_noise00,mlp,42,5576,0.0,963.0919189453125,1044.6850277861245,26.5834853189302,1.084719959991114,0.02875832375138998,7.635720491409302
ant_pomdp,teacher_500000_noise00,mlp,123,5576,0.0,963.0919189453125,1038.2241645878107,23.57161250289461,1.07801150042332,0.028763285605236888,7.490898132324219
ant_pomdp,teacher_500000_noise00,mlp,456,5576,0.0,963.0919189453125,1039.944959319399,29.10907809720048,1.0797982402949127,0.028556954581290483,7.596462249755859
ant_pomdp,teacher_500000_noise00,framestack,42,11400,0.0,963.0919189453125,1129.12716961076,323.66039135879043,1.172398135005923,0.016110984375700355,7.918566465377808
ant_pomdp,teacher_500000_noise00,framestack,123,11400,0.0,963.0919189453125,988.7913353082222,416.2917806140187,1.026684282006076,0.01603426190558821,7.816800594329834
ant_pomdp,teacher_500000_noise00,framestack,456,11400,0.0,963.0919189453125,1005.0053211555735,331.0746877920034,1.0435196281743913,0.015913516050204635,7.816501617431641
ant_pomdp,teacher_500000_noise03,mlp,42,5576,0.3,250.62648010253906,1031.297495754606,11.110222979991269,4.114878425187435,0.13384416699409485,4.6165525913238525
ant_pomdp,teacher_500000_noise03,mlp,123,5576,0.3,250.62648010253906,996.9425395557328,21.5626258208833,3.977802102746097,0.13381530344486237,4.650919675827026
ant_pomdp,teacher_500000_noise03,mlp,456,5576,0.3,250.62648010253906,1008.8279292306539,18.338307721121048,4.0252248238809845,0.13364944234490395,4.5983240604400635
ant_pomdp,teacher_500000_noise03,framestack,42,11400,0.3,250.62648010253906,955.8349029746416,15.685228137331668,3.8137825763007163,0.11598127149045467,4.878295421600342
ant_pomdp,teacher_500000_noise03,framestack,123,11400,0.3,250.62648010253906,964.3714397847691,7.174826608681766,3.847843369903351,0.11609258502721786,4.953524589538574
ant_pomdp,teacher_500000_noise03,framestack,456,11400,0.3,250.62648010253906,979.9181845721771,16.635090867584417,3.9098749029682027,0.11556327529251575,4.839595794677734
